id,driving_children,dob,age,home_children,years_on_job,income,single_parent,home_value,marital_status,gender,education,occupation,travel_time,car_use,vehicle_value,time_in_force,car_type,red_car,total_claims_5_years,claims_frequency_5_years,license_revoked,vehicle_points,claims_amount,car_age,claims_flag_crash,city_population
362799972,0,1943-01-29,56,0,10,63141,0,0,1,M,Bachelors,Professional,51,Private,1500,7,Minivan,0,725,4,0,0,0,12,0,Urban
745699242,0,1943-02-01,56,0,13,112246,0,0,0,M,PhD,Lawyer,10,Private,17180,7,Van,0,0,0,0,2,0,10,0,Urban
777874654,0,1960-08-31,39,0,13,96542,0,0,0,M,Bachelors,Blue Collar,6,Commercial,11150,10,Minivan,0,0,0,0,0,0,12,0,Urban
349920203,0,1945-07-15,54,0,13,76049,0,272992,1,F,High School,Blue Collar,43,Commercial,11190,13,SUV,0,0,0,0,0,0,4,0,Urban
485950386,0,1964-03-19,35,1,45,78163,0,170975,1,F,Bachelors,Blue Collar,9,Commercial,19020,4,Pickup,0,0,0,0,0,0,10,0,Rural
518046357,0,1942-07-13,57,0,13,128956,0,0,0,M,Masters,Lawyer,22,Private,20100,9,Van,1,0,0,0,1,0,16,0,Urban
289885831,1,1956-02-27,43,2,14,12259,1,0,0,M,Bachelors,Student,29,Commercial,4250,7,Minivan,0,0,0,0,0,0,9,0,Rural
765313451,0,1958-06-20,41,0,13,4130,0,102229,1,F,Bachelors,Home Maker,51,Private,1500,4,Sports Car,0,0,0,0,0,0,11,0,Rural
272931844,0,1942-03-19,57,0,15,98323,0,334600,1,F,Bachelors,Manager,21,Private,20920,1,Minivan,0,0,0,0,0,0,11,0,Urban
320720333,0,1952-10-23,47,0,5,88285,0,281686,1,M,Bachelors,Professional,55,Private,15030,1,Minivan,0,1493,1,0,5,0,13,0,Urban
352733454,0,1961-07-27,38,0,7,94513,0,256582,1,F,Bachelors,Manager,20,Private,19120,10,SUV,0,0,0,0,0,0,14,0,Urban
459075283,0,1943-07-05,56,0,12,146309,0,426818,1,F,Masters,Lawyer,11,Private,34460,6,Pickup,0,0,0,0,3,0,15,0,Urban
455680142,0,1960-09-17,39,0,9,85600,0,0,0,F,Masters,Professional,19,Private,19760,13,Minivan,0,4948,3,0,6,0,15,0,Urban
673623853,0,1952-05-15,47,0,0,0,0,94101,1,F,High School,Home Maker,27,Commercial,17840,6,Pickup,0,0,0,0,1,0,1,0,Rural
521665940,0,1942-06-13,57,0,10,28617,0,183202,1,F,High School,Clerical,40,Private,17850,6,SUV,0,8579,2,0,5,2551,7,1,Urban
367158992,0,1954-01-16,45,0,0,0,0,0,0,F,Bachelors,Home Maker,9,Private,6000,13,SUV,0,698,2,0,3,0,2,0,Urban
645904097,0,1961-09-02,38,1,12,48793,1,0,0,M,High School,Blue Collar,34,Private,4900,4,Pickup,1,0,0,0,0,1206,6,1,Rural
60983747,0,1964-02-01,35,3,14,45684,1,173040,0,M,High School,Blue Collar,30,Commercial,24110,9,Panel Truck,1,0,0,0,0,0,6,0,Rural
338735289,0,1958-07-10,41,0,0,0,0,0,0,F,High School,Home Maker,40,Private,12860,4,SUV,0,0,0,0,0,0,1,0,Rural
835094951,0,1951-05-13,48,0,11,131063,0,368546,1,M,Bachelors,Professional,36,Private,19410,5,Van,1,0,0,0,0,0,7,0,Urban
317842701,0,1945-06-25,54,0,12,40818,0,0,0,F,Masters,Lawyer,34,Private,10980,1,SUV,0,5050,2,0,0,0,15,0,Urban
237375162,0,1973-12-16,25,2,12,26906,1,0,0,F,High School,Clerical,10,Private,4000,1,Sports Car,0,23451,2,1,8,3748,8,1,Urban
667817150,0,1946-06-27,53,0,13,36755,0,0,0,F,Masters,Lawyer,49,Private,10480,16,SUV,0,44990,1,0,1,0,15,0,Urban
325063400,0,1964-09-10,35,0,0,0,0,0,0,F,Bachelors,Student,8,Commercial,6330,4,SUV,0,6191,3,0,8,0,8,0,Urban
234742148,0,1963-11-01,36,2,11,33294,1,0,0,F,High School,Clerical,26,Private,10070,1,Sports Car,0,0,0,0,0,0,1,0,Rural
263196535,1,1959-11-21,39,2,12,61612,0,219629,1,F,High School,Blue Collar,32,Commercial,24780,4,Pickup,0,0,0,0,0,0,1,0,Rural
995127429,0,1950-04-30,49,0,79,24289,0,158421,1,F,High School,Blue Collar,36,Private,8830,3,SUV,0,0,0,0,0,0,8,0,Rural
841000572,0,1955-04-27,44,0,12,220722,0,583508,0,M,PhD,Lawyer,49,Private,13890,6,Minivan,1,0,0,0,0,0,17,0,Rural
228614537,0,1968-10-22,31,1,8,30348,1,128843,0,M,Bachelors,Clerical,47,Private,4600,10,Minivan,0,2118,1,0,4,4125,9,1,Urban
217656831,0,1938-03-09,61,0,14,203920,0,488199,1,M,High School,Blue Collar,42,Commercial,27990,1,Minivan,0,0,0,0,0,0,9,0,Rural
484058014,0,1949-08-17,50,0,7,72306,0,193868,1,M,Masters,Lawyer,57,Private,14500,1,Minivan,1,9583,1,0,0,4519,12,1,Urban
118817511,0,1950-08-13,49,0,11,154853,0,0,0,F,PhD,Doctor,40,Private,24670,1,Pickup,0,0,0,0,0,0,14,0,Urban
699491404,0,1951-05-31,48,0,7,78931,0,247182,1,M,Masters,Lawyer,5,Private,15550,4,Minivan,1,0,0,0,0,0,18,0,Rural
190335385,0,1946-12-11,52,0,0,0,0,0,0,F,PhD,Home Maker,41,Private,6400,1,Sports Car,0,6966,4,0,5,18461,11,1,Urban
737454436,1,1963-01-14,36,1,8,90886,1,0,0,F,Masters,Lawyer,46,Private,30790,1,Pickup,0,11692,1,0,1,1760,17,1,Urban
189308866,0,1947-06-26,52,0,14,7356,0,0,1,M,High School,Student,20,Private,3030,1,Minivan,0,6796,2,0,0,4370,7,1,Urban
982415908,0,1953-10-22,46,0,7,71869,0,246071,0,M,Masters,Professional,20,Commercial,11180,17,Pickup,0,4839,3,0,7,3993,15,1,Urban
391162157,0,1960-09-21,39,0,11,101105,0,0,0,M,PhD,Doctor,42,Private,28800,6,Minivan,1,0,0,0,0,0,19,0,Urban
633397720,0,1960-08-19,39,0,10,111619,0,0,0,M,Masters,Lawyer,24,Private,28390,4,Minivan,1,0,0,0,0,0,16,0,Urban
756912875,0,1935-12-17,63,0,15,42209,0,0,0,M,High School,Blue Collar,22,Commercial,16250,1,SUV,0,6379,3,0,8,19668,9,1,Urban
943460621,0,1946-10-30,53,0,12,72537,0,0,0,M,Bachelors,Blue Collar,23,Commercial,18880,1,Van,1,0,0,0,3,6804,1,1,Urban
195333528,0,1946-09-10,53,0,12,27337,0,0,0,F,PhD,Home Maker,26,Private,11970,8,SUV,0,0,0,0,3,0,13,0,Rural
477802692,0,1956-08-27,43,2,16,58158,0,203678,1,M,High School,Blue Collar,24,Commercial,16400,6,Minivan,1,0,0,0,0,2660,1,1,Urban
866014907,0,1950-03-24,49,0,14,37781,0,167789,1,M,High School,Professional,41,Private,11370,7,Pickup,1,0,0,0,0,0,6,0,Urban
182670239,0,1948-06-15,51,0,14,74713,0,0,0,F,High School,Professional,5,Private,6600,11,Sports Car,0,0,0,0,0,0,12,0,Rural
31728817,0,1958-03-06,41,0,0,0,0,0,1,F,High School,Home Maker,49,Private,5700,7,SUV,0,50807,3,0,0,0,7,0,Rural
578561695,0,1960-02-04,39,2,12,36143,1,0,0,M,High School,Clerical,44,Private,5400,1,Pickup,1,0,0,0,0,8843,10,1,Rural
21327985,0,1965-06-03,34,1,0,0,1,0,0,F,High School,Home Maker,22,Private,10510,4,SUV,0,4422,3,0,9,2091,1,1,Urban
320166141,0,1945-11-11,54,0,14,38768,0,177896,1,M,Bachelors,Clerical,28,Private,1500,1,Minivan,1,6521,2,0,4,0,11,0,Urban
890304378,0,1961-12-06,37,1,15,7575,0,0,1,F,High School,Student,59,Private,6580,3,Minivan,0,0,0,0,0,0,7,0,Rural
541441959,3,1954-08-20,45,3,14,54391,0,219806,1,M,Bachelors,Clerical,22,Commercial,22720,1,Panel Truck,1,0,0,0,0,0,9,0,Rural
39001690,0,1945-05-21,54,0,11,141318,0,411675,1,F,Masters,Lawyer,38,Private,15630,15,SUV,0,0,0,0,0,0,1,0,Urban
726219892,0,1957-10-15,42,0,10,86596,0,251362,1,M,Masters,Professional,32,Private,7570,9,Pickup,0,0,0,0,0,0,16,0,Urban
434062050,0,1966-07-12,33,1,13,19824,0,94883,1,F,High School,Clerical,53,Private,4990,6,SUV,0,0,0,0,0,0,8,0,Urban
428288926,0,1949-11-08,50,0,13,79989,0,247773,1,F,Bachelors,Manager,29,Private,25380,13,SUV,0,0,0,0,0,0,1,0,Urban
105645072,0,1956-03-17,43,0,11,39848,0,136304,0,F,Masters,Lawyer,45,Private,5800,9,SUV,0,3010,5,0,0,0,15,0,Urban
38074153,0,1964-04-10,35,0,12,58310,0,0,0,M,High School,Blue Collar,33,Private,8470,1,Pickup,0,0,0,0,2,2186,1,1,Urban
604011839,0,1952-11-29,46,0,12,21525,0,113804,1,F,Bachelors,Home Maker,25,Private,7920,1,SUV,0,0,0,0,0,0,8,0,Urban
302505662,0,1945-12-31,53,0,9,30012,0,0,0,F,Masters,Manager,17,Private,15990,17,Minivan,0,0,0,1,0,0,15,0,Urban
829674021,0,1946-04-10,53,0,11,32196,0,151510,1,M,High School,Blue Collar,11,Private,11310,3,Pickup,1,0,0,0,2,0,1,0,Urban
570439437,0,1950-04-01,49,0,13,15492,0,143129,1,F,High School,Clerical,39,Private,18950,7,Pickup,0,0,0,0,2,0,8,0,Urban
785553332,0,1965-05-05,34,3,11,91963,1,0,0,F,Bachelors,Blue Collar,40,Commercial,25410,1,Minivan,0,3535,2,0,4,0,8,0,Urban
962530661,2,1955-01-22,44,2,13,74943,0,230439,1,F,Masters,Professional,21,Private,10320,13,SUV,0,0,0,0,0,0,14,0,Rural
198556352,0,1940-10-06,59,0,10,52356,0,0,0,M,High School,Clerical,84,Private,6740,6,Minivan,1,4535,1,0,5,0,7,0,Rural
443781397,0,1958-12-31,40,0,14,25645,0,120237,1,F,High School,Clerical,50,Private,15490,1,SUV,0,5375,2,0,0,0,1,0,Urban
107563670,0,1952-08-10,47,0,16,131985,0,385981,1,F,Masters,Lawyer,21,Private,19400,1,Sports Car,0,0,0,0,1,0,11,0,Urban
301005061,0,1955-05-28,44,0,60,0,0,0,0,F,Masters,Home Maker,27,Private,5900,4,SUV,0,0,0,0,2,4267,11,1,Urban
643156689,0,1964-11-29,34,3,5,42025,0,138760,1,M,High School,Blue Collar,38,Commercial,4900,1,Pickup,0,0,0,0,0,2635,9,1,Urban
550755895,0,1952-07-08,47,0,14,179696,0,453933,1,M,Masters,Professional,37,Commercial,32300,18,Panel Truck,1,0,0,0,0,0,7,0,Urban
143813452,1,1950-07-01,49,1,14,70588,1,0,0,F,Masters,Lawyer,19,Private,13460,11,Minivan,0,7079,3,0,2,0,17,0,Urban
731551527,0,1965-05-30,34,3,14,24554,1,105171,0,F,High School,Clerical,5,Private,8770,3,SUV,0,3691,3,0,0,0,1,0,Urban
59528704,0,1956-11-16,43,2,16,50308,0,187532,1,M,Bachelors,Clerical,21,Private,13380,11,Minivan,1,0,0,0,0,0,9,0,Urban
21443966,0,1941-05-06,58,0,10,182598,0,460349,1,F,PhD,Doctor,24,Private,25560,7,Minivan,0,0,0,0,0,0,14,0,Urban
951679399,0,1949-03-21,50,0,12,727,0,0,0,F,High School,Student,62,Commercial,18920,4,Minivan,0,0,0,0,4,0,12,0,Rural
810576249,0,1945-08-27,54,0,40,0,0,0,0,F,High School,Student,29,Private,17160,1,SUV,0,0,0,0,0,0,1,0,Rural
986961291,0,1960-05-03,39,3,11,49423,1,0,0,F,High School,Manager,53,Private,10340,1,Minivan,0,0,0,0,0,0,12,0,Urban
282856816,0,1959-03-30,40,1,13,75128,0,171886,1,M,Bachelors,Clerical,50,Private,6980,6,Pickup,0,0,0,0,1,0,14,0,Urban
23795371,0,1947-01-09,52,0,14,107636,0,327629,1,F,Masters,Professional,68,Private,16820,1,SUV,0,0,0,0,0,0,21,0,Rural
366348938,0,1953-06-19,46,0,12,24139,0,0,0,M,High School,Clerical,41,Commercial,8510,4,Pickup,0,0,0,0,4,3501,1,1,Urban
307846008,0,1965-03-08,34,3,12,4362,1,0,0,F,High School,Student,43,Commercial,6510,4,SUV,0,7693,2,0,2,0,1,0,Urban
187321942,0,1948-01-20,51,0,13,109916,0,328686,1,M,Bachelors,Professional,31,Private,6600,6,Pickup,0,0,0,0,0,0,15,0,Urban
598961480,0,1946-09-23,53,0,15,129978,0,332538,1,F,Masters,Manager,63,Private,25350,1,Minivan,0,25777,4,1,1,0,10,0,Urban
159210095,0,1952-07-21,47,0,13,58273,0,238850,1,F,Masters,Lawyer,33,Private,12030,6,SUV,0,0,0,0,1,0,12,0,Rural
57270211,0,1946-07-31,53,0,9,29429,0,149217,1,M,High School,Clerical,33,Private,12770,4,Minivan,0,0,0,0,3,0,5,0,Rural
311741524,0,1957-07-27,42,0,11,45301,0,188757,1,F,Masters,Home Maker,42,Private,22010,1,Minivan,0,0,0,0,3,0,15,0,Rural
467185524,1,1956-08-16,43,2,13,82356,0,244354,1,M,High School,Blue Collar,33,Commercial,21600,1,Van,1,0,0,0,0,0,3,0,Urban
679574710,1,1963-08-21,36,1,13,32646,0,173200,1,F,High School,Blue Collar,18,Private,11460,4,SUV,0,0,0,1,0,0,7,0,Urban
434360193,0,1960-02-07,39,0,7,36141,0,0,0,M,High School,Blue Collar,27,Commercial,15820,1,Minivan,0,0,0,0,0,4056,1,1,Urban
458456306,0,1949-08-13,50,0,0,0,0,75386,1,M,PhD,Doctor,23,Private,10350,6,Minivan,1,8023,2,0,4,0,22,0,Urban
999331839,0,1952-03-18,47,0,12,40363,0,0,0,M,High School,Blue Collar,36,Commercial,11120,1,Pickup,1,30981,2,1,2,3846,1,1,Urban
682910973,0,1955-10-17,44,0,12,115636,0,306166,1,M,Bachelors,Manager,5,Commercial,27630,4,Panel Truck,0,0,0,0,0,0,6,0,Urban
723210037,0,1955-01-31,44,2,15,14041,0,122698,1,F,High School,Clerical,30,Private,11100,4,Pickup,1,1297,2,0,0,0,1,0,Urban
495081514,0,1951-10-25,48,0,13,45819,0,161549,1,M,High School,Manager,27,Private,6080,6,Pickup,0,25622,1,1,4,4715,9,1,Urban
611832164,1,1963-02-05,36,2,11,33274,1,0,0,F,High School,Blue Collar,46,Commercial,16780,6,Minivan,0,3997,3,1,7,810,1,1,Urban
927532604,0,1941-09-19,58,0,9,27917,0,171659,1,M,High School,Clerical,52,Private,20410,1,Minivan,1,0,0,1,3,3776,8,1,Urban
458269452,0,1938-01-24,61,0,15,43251,0,166632,1,M,Masters,Lawyer,19,Private,13660,1,SUV,0,0,0,0,0,0,19,0,Urban
443463574,0,1957-02-27,42,0,10,149897,0,0,0,F,PhD,Manager,34,Private,13910,6,Sports Car,0,0,0,0,1,0,10,0,Urban
746913178,0,1960-07-26,39,1,0,0,1,0,0,F,Bachelors,Student,15,Private,19470,10,SUV,0,0,0,0,2,2597,8,1,Rural
43203770,0,1949-06-08,50,0,0,0,0,88189,1,F,Bachelors,Home Maker,44,Private,1500,11,Sports Car,0,26452,2,0,0,0,1,0,Urban
652340539,0,1962-09-17,37,2,12,35738,0,138610,1,F,High School,Clerical,46,Private,12900,1,SUV,0,0,0,0,1,4052,1,1,Urban
198710955,0,1953-06-16,46,0,10,52703,0,221964,1,M,High School,Professional,6,Private,11370,10,Pickup,0,0,0,0,0,0,8,0,Urban
295091190,0,1970-09-15,29,0,12,0,0,83783,1,M,High School,Student,55,Private,12710,3,Minivan,1,24718,2,0,0,0,5,0,Urban
144938267,0,1956-03-20,43,2,14,54593,0,221267,1,F,Bachelors,Clerical,14,Private,11260,1,Sports Car,0,1449,2,0,4,0,11,0,Urban
25417257,0,1957-04-12,42,0,10,50484,0,177222,0,F,Masters,Lawyer,24,Private,23760,1,Sports Car,0,0,0,0,3,0,13,0,Urban
515510058,0,1950-03-14,49,0,14,65786,0,0,0,F,Bachelors,Blue Collar,49,Private,25290,6,Pickup,0,0,0,0,1,0,1,0,Urban
481362787,2,1939-11-11,60,2,9,8287,0,160005,1,F,Bachelors,Home Maker,63,Private,10800,1,Minivan,0,937,4,0,0,0,8,0,Urban
833177798,0,1955-10-01,44,0,10,61597,0,207095,1,M,Bachelors,Manager,25,Commercial,19310,6,Van,1,2576,1,0,0,0,4,0,Urban
346577642,0,1944-08-16,55,0,12,50601,0,0,0,F,High School,Blue Collar,54,Private,18480,1,Sports Car,0,36661,2,1,5,0,5,0,Urban
897135614,0,1955-03-03,44,0,11,71901,0,0,1,M,Bachelors,Professional,60,Private,5900,1,Pickup,1,0,0,0,2,0,11,0,Urban
299869772,2,1957-05-19,42,2,8,57379,1,0,0,F,High School,Blue Collar,37,Commercial,20040,1,Sports Car,0,0,0,1,2,6932,1,1,Urban
490356885,1,1961-09-23,38,2,12,35653,0,135668,1,M,High School,Blue Collar,34,Private,8870,1,Pickup,1,0,0,0,0,0,1,0,Urban
762552558,0,1965-10-27,34,1,9,37364,1,173675,0,F,Masters,Lawyer,49,Private,8640,8,SUV,0,43725,3,1,1,3066,1,1,Urban
781500517,0,1945-04-18,54,0,0,0,0,81350,1,F,High School,Home Maker,33,Private,13570,7,Minivan,0,0,0,0,0,0,8,0,Urban
879542807,1,1936-07-18,63,2,17,42928,0,203946,1,M,Masters,Professional,31,Private,22480,6,Minivan,0,32671,2,0,6,0,15,0,Urban
260084569,0,1962-12-06,36,0,9,32537,0,173072,1,F,High School,Blue Collar,37,Commercial,8990,6,SUV,0,0,0,0,0,0,6,0,Urban
432253820,1,1950-01-30,49,1,12,128329,0,380183,1,F,Masters,Lawyer,44,Private,23000,1,Sports Car,0,1448,2,0,6,5453,18,1,Urban
213712099,0,1973-06-13,26,4,11,2226,0,71148,1,F,High School,Home Maker,51,Private,1720,1,SUV,0,0,0,0,3,3581,1,1,Urban
702922859,0,1940-05-23,59,0,7,94973,0,319369,1,M,Bachelors,Manager,21,Private,7400,1,Pickup,1,0,0,0,0,0,11,0,Urban
547475491,0,1953-04-17,46,0,6,51624,0,209830,1,F,Masters,Home Maker,39,Private,12850,1,SUV,0,5863,3,0,4,2843,21,1,Urban
644648673,0,1950-10-10,49,0,8,47174,0,223083,1,F,Bachelors,Professional,22,Private,14380,6,SUV,0,0,0,1,0,0,9,0,Urban
120991168,0,1964-01-15,35,2,14,82478,0,273153,1,F,Bachelors,Manager,35,Private,15790,1,SUV,0,0,0,0,0,0,11,0,Urban
50078044,0,1957-04-04,42,0,10,29346,0,141995,1,M,High School,Clerical,36,Commercial,7930,6,Pickup,1,0,0,0,0,0,1,0,Rural
100837521,0,1971-12-13,27,1,11,27957,1,0,0,M,High School,Clerical,28,Private,3770,1,Minivan,0,5581,3,0,2,9117,10,1,Rural
178900296,1,1959-07-18,40,1,9,113595,1,338139,0,M,Bachelors,Professional,35,Private,15380,4,Minivan,1,1935,2,0,1,0,11,0,Urban
223321607,0,1949-08-21,50,0,12,70135,0,0,0,M,Masters,Manager,5,Commercial,8510,1,Pickup,1,0,0,0,3,0,13,0,Urban
312357312,0,1950-04-04,49,0,13,93885,0,237445,1,F,Bachelors,Blue Collar,26,Private,17380,1,Minivan,0,0,0,0,1,0,12,0,Urban
570398624,0,1954-06-05,45,1,13,65940,0,231593,1,M,Bachelors,Professional,43,Private,14510,6,Minivan,0,0,0,0,0,0,10,0,Urban
200573791,0,1965-05-02,34,0,66,7581,0,0,1,M,High School,Student,50,Private,7560,7,Pickup,1,0,0,0,4,0,6,0,Urban
17859471,1,1960-02-19,39,1,10,92882,0,250484,1,M,Masters,Lawyer,33,Private,14690,9,Minivan,0,0,0,0,0,0,9,0,Rural
863906598,0,1952-02-25,47,0,9,108776,0,278542,1,F,Bachelors,Manager,47,Private,9150,1,SUV,0,0,0,0,1,6027,2,1,Urban
583100194,0,1954-03-20,45,0,10,60245,0,191309,1,F,Bachelors,Home Maker,48,Private,26500,13,Minivan,0,0,0,0,0,0,9,0,Rural
971694618,0,1953-12-29,45,0,12,16082,0,0,1,M,High School,Clerical,38,Commercial,9580,4,Pickup,1,4253,1,0,0,1379,1,1,Urban
54017601,0,1950-10-22,49,0,15,40599,0,193571,1,F,High School,Blue Collar,39,Commercial,23790,3,Sports Car,0,4397,1,0,6,0,5,0,Urban
923115251,0,1950-03-19,49,0,11,62881,0,0,0,M,Masters,Manager,36,Private,6400,9,Pickup,1,0,0,0,2,0,10,0,Urban
819029333,0,1942-04-19,57,0,14,57298,0,207148,1,F,High School,Clerical,66,Private,7200,4,SUV,0,0,0,1,0,0,1,0,Rural
97659195,0,1955-06-28,44,0,10,34358,0,0,0,F,High School,Blue Collar,36,Commercial,13930,6,Sports Car,0,0,0,0,1,0,8,0,Rural
312709390,0,1967-07-24,32,1,5,68288,0,256646,1,F,PhD,Manager,25,Private,5790,1,Sports Car,0,0,0,0,0,0,10,0,Urban
191509516,0,1954-11-14,45,0,12,20850,0,129556,1,F,High School,Clerical,48,Commercial,9590,7,Sports Car,0,0,0,0,0,0,1,0,Rural
343091278,0,1958-06-14,41,0,11,21589,0,134865,0,F,High School,Clerical,55,Private,25700,4,Minivan,0,0,0,0,1,5525,1,1,Urban
415150246,0,1939-01-16,60,0,14,105173,0,310049,1,F,PhD,Doctor,34,Private,22300,4,Sports Car,0,4634,2,0,0,0,13,0,Urban
881396016,0,1951-12-25,47,0,15,71775,0,0,1,F,PhD,Home Maker,38,Private,8680,4,Minivan,0,0,0,0,0,0,9,0,Urban
21748822,0,1966-05-30,33,1,10,42225,1,161986,0,F,High School,Blue Collar,42,Commercial,16320,6,Van,1,0,0,0,3,0,1,0,Urban
151936046,0,1958-07-15,41,0,8,60314,0,0,1,M,Bachelors,Blue Collar,9,Private,9350,1,Minivan,1,4265,1,0,2,5745,10,1,Urban
695733470,0,1957-05-02,42,2,11,80054,1,0,0,F,High School,Professional,5,Private,37120,1,Pickup,0,0,0,0,0,0,10,0,Rural
317743899,0,1940-12-06,58,0,10,90672,0,0,0,M,Masters,Manager,43,Private,7300,1,Pickup,1,9090,2,0,0,0,12,0,Urban
917556873,0,1960-03-31,39,2,10,24177,0,152551,1,M,High School,Clerical,47,Commercial,20570,9,Van,0,0,0,0,0,0,1,0,Rural
603952631,0,1966-04-04,33,3,13,21990,1,144045,0,M,High School,Clerical,24,Private,13900,3,Minivan,1,0,0,0,3,0,8,0,Urban
322577777,0,1962-06-15,37,2,14,63770,0,216280,1,F,High School,Blue Collar,12,Commercial,12510,1,SUV,0,0,0,0,0,0,9,0,Rural
974311680,0,1940-05-05,59,2,14,15210,0,147599,1,F,High School,Student,50,Private,11650,1,SUV,0,0,0,0,0,0,1,0,Rural
791755704,0,1946-05-23,53,0,0,0,0,0,1,F,High School,Student,31,Commercial,12530,6,Minivan,0,2796,2,0,7,13003,4,1,Urban
508400544,3,1962-03-05,37,3,9,6857,1,86075,0,F,High School,Home Maker,35,Private,6480,4,SUV,0,4503,1,0,0,0,7,0,Rural
73615244,0,1946-06-16,53,0,13,76129,0,0,0,F,Masters,Professional,6,Private,12810,7,SUV,0,0,0,0,1,0,12,0,Urban
140938846,0,1958-11-04,41,0,11,71537,0,182239,0,F,Bachelors,Professional,22,Private,25530,13,Van,0,0,0,0,0,0,7,0,Urban
841368004,2,1956-04-19,43,2,13,25643,0,125466,1,M,High School,Blue Collar,30,Private,12930,4,Minivan,0,4094,1,0,5,0,1,0,Urban
690754289,0,1960-01-07,39,3,13,11585,0,0,1,F,High School,Student,54,Private,11620,13,SUV,0,0,0,0,0,0,1,0,Rural
484160666,0,1955-10-21,44,0,12,26011,0,87994,1,M,High School,Clerical,11,Commercial,8500,1,Pickup,1,0,0,0,1,0,1,0,Urban
603529951,0,1937-10-24,62,0,96,0,0,0,1,F,High School,Student,39,Private,12820,10,Sports Car,0,0,0,0,0,0,6,0,Rural
438208967,0,1959-03-13,40,0,11,159373,0,424491,1,M,Masters,Manager,24,Private,5500,6,Pickup,1,0,0,1,2,0,1,0,Urban
329879708,2,1941-08-18,58,3,18,9750,0,0,1,M,High School,Student,50,Private,2480,1,Minivan,1,3741,2,1,3,5185,1,1,Urban
79517894,0,1951-01-23,48,0,13,114948,0,353367,1,F,PhD,Manager,5,Private,18370,17,Pickup,0,0,0,0,0,0,17,0,Urban
311275244,0,1966-06-25,33,4,15,37793,1,0,0,M,High School,Blue Collar,21,Commercial,9710,10,Pickup,1,0,0,0,2,3161,13,1,Urban
440406245,0,1950-11-02,49,0,13,106915,0,306616,1,M,High School,Manager,24,Commercial,34580,13,Panel Truck,1,0,0,0,0,0,12,0,Urban
205548689,0,1963-06-03,36,0,11,34329,0,156793,1,M,High School,Blue Collar,56,Commercial,8530,9,Pickup,1,743,2,0,2,5013,1,1,Urban
240458979,0,1949-12-22,49,0,11,1545,0,0,0,F,High School,Student,54,Private,6550,6,SUV,0,0,0,0,0,0,6,0,Rural
925415164,0,1943-01-30,56,0,8,59675,0,240945,1,M,Bachelors,Professional,39,Private,28790,1,Minivan,0,0,0,0,0,0,15,0,Urban
650676239,0,1946-06-09,53,0,0,0,0,64888,1,F,Masters,Lawyer,24,Private,33290,6,Minivan,0,0,0,0,3,0,16,0,Urban
85897987,0,1969-05-25,30,1,15,59388,0,183997,1,F,Bachelors,Blue Collar,56,Commercial,21820,4,Sports Car,0,0,0,1,1,0,7,0,Rural
845037017,0,1960-04-11,39,0,12,33570,0,189197,0,M,Bachelors,Clerical,44,Private,7410,1,Pickup,0,0,0,1,4,2519,11,1,Rural
746307108,1,1962-05-01,37,2,8,95102,1,0,0,F,Masters,Professional,32,Private,22160,1,Pickup,0,0,0,0,7,5150,16,1,Urban
720955799,0,1948-08-10,51,0,14,47936,0,209337,1,M,Bachelors,Clerical,41,Private,11390,10,Pickup,0,0,0,0,0,0,10,0,Rural
11000229,0,1940-11-10,59,0,15,43118,0,173745,1,F,High School,Blue Collar,22,Commercial,30660,6,SUV,0,0,0,0,0,0,9,0,Rural
846882696,1,1957-06-02,42,1,10,74412,1,0,0,F,Masters,Manager,26,Private,16250,7,SUV,0,5936,2,0,4,0,14,0,Urban
860428575,0,1968-03-27,31,1,13,44120,1,0,0,M,High School,Professional,12,Commercial,6410,1,Pickup,0,0,0,0,0,0,1,0,Urban
254748203,0,1973-04-17,26,3,0,0,1,0,0,M,High School,Student,41,Commercial,4100,1,Minivan,0,0,0,0,3,3953,1,1,Urban
618040112,0,1945-02-03,54,0,14,40862,0,0,0,F,Masters,Home Maker,48,Private,20400,7,SUV,0,0,0,0,0,10106,17,1,Urban
784454730,0,1955-10-03,44,2,10,27607,1,0,0,F,High School,Clerical,48,Private,12750,14,Minivan,0,0,0,0,2,0,6,0,Rural
129122333,0,1959-06-10,40,2,14,50401,1,149910,0,F,High School,Clerical,5,Private,14340,10,SUV,0,7986,2,0,4,3207,7,1,Urban
283591503,0,1983-10-18,16,1,0,0,1,0,0,F,High School,Home Maker,54,Private,12940,1,Minivan,1,0,0,0,1,0,7,0,Urban
785942299,0,1965-03-12,34,5,15,16167,1,0,0,F,High School,Clerical,66,Private,6520,1,Sports Car,0,0,0,1,1,0,1,0,Rural
251567668,0,1947-03-23,52,0,11,84438,0,0,0,F,Masters,Manager,65,Private,16940,1,Minivan,0,0,0,0,1,2489,17,1,Urban
680504635,0,1962-03-14,37,0,12,48252,0,167093,1,M,Bachelors,Manager,36,Private,16170,1,Minivan,1,0,0,1,0,0,10,0,Urban
449194312,2,1961-03-14,38,2,12,59395,0,209595,1,F,Masters,Lawyer,64,Private,11240,1,SUV,0,0,0,0,0,1306,10,1,Urban
923786982,0,1960-02-18,39,0,9,35366,0,166481,1,F,High School,Clerical,30,Private,5400,4,SUV,0,0,0,0,0,0,9,0,Rural
